epoch,vgg_loss,gen_loss
14,0.0009846171597018838,0.007799616549164057
14,0.0008715720032341778,0.0066722119227051735
14,0.000818947097286582,0.00864364393055439
14,0.0007990582962520421,0.00749656418338418
